fighter,event_date,opp_elo_mean,opp_elo_mean_wins,opp_elo_mean_losses,wins_vs_top,losses_vs_top,losses_vs_bottom,bad_loss_ratio
Rory Singer,2006-10-10,1500.0,1500.0,,0,0,0,0.0
Rory Singer,2006-12-30,1500.0,1500.0,,0,0,0,0.0
Rory Singer,2007-06-16,1500.0,1500.0,1500.0,0,0,0,0.0
Rose Namajunas,2014-12-12,,,,0,0,0,0.0
Rose Namajunas,2015-10-03,1500.0,,1500.0,0,0,0,0.0
Rose Namajunas,2015-12-10,1508.0,1516.0,1500.0,0,0,0,0.0
Rose Namajunas,2016-04-16,1516.3959292086447,1524.593893812967,1500.0,0,0,0,0.0
Rose Namajunas,2016-07-30,1519.9769469064836,1526.6359292086447,1500.0,0,0,0,0.0
Rose Namajunas,2017-04-15,1519.2049433494053,1526.6359292086447,1508.0584645605463,0,0,0,0.0
Rose Namajunas,2017-11-04,1518.7117563852496,1524.0384022976014,1508.0584645605463,0,0,0,0.0
Rose Namajunas,2018-04-07,1528.244293183732,1536.3186246330065,1508.0584645605463,0,0,0,0.0
Rose Namajunas,2019-05-11,1536.3454853405228,1545.7744922671818,1508.0584645605463,0,0,0,0.0
Rose Namajunas,2020-07-11,1537.180927431344,1545.7744922671818,1519.9937977596683,0,0,0,0.0
Rose Namajunas,2021-04-24,1539.670201128666,1548.1029454296652,1519.9937977596683,0,0,0,0.0
Rose Namajunas,2021-11-06,1541.6894044266803,1549.82525692681,1519.9937977596683,0,0,0,0.0
Rose Namajunas,2022-05-07,1543.7003596600061,1551.6025469601186,1519.9937977596683,0,0,0,0.0
Rose Namajunas,2023-09-02,1543.3869060835677,1551.6025469601186,1524.9017141113277,0,0,0,0.0
Rose Namajunas,2024-03-23,1544.4657468097173,1551.6025469601186,1531.6195065389945,0,0,0,0.0
Rose Namajunas,2024-07-13,1544.6306285580686,1551.1361895676055,1531.6195065389945,0,0,0,0.0
Rose Namajunas,2024-11-02,1544.4929143057539,1550.3444632906444,1531.6195065389945,0,0,0,0.0
Rose Namajunas,2025-06-14,1546.9327832997337,1550.3444632906444,1540.6780366497308,0,0,0,0.0
Rose Namajunas,2026-01-24,1546.9980097223777,1550.1579962587011,1540.6780366497308,0,0,0,0.0
Rosi Sexton,2013-06-15,,,,0,0,0,0.0
Rosi Sexton,2013-10-26,1500.0,,1500.0,0,0,0,0.0
Ross Pearson,2009-06-20,,,,0,0,0,0.0
Ross Pearson,2009-11-14,1500.0,1500.0,,0,0,0,0.0
Ross Pearson,2010-03-31,1500.0,1500.0,,0,0,0,0.0
Ross Pearson,2010-09-15,1500.0,1500.0,,0,0,0,0.0
Ross Pearson,2011-02-26,1500.0,1500.0,1500.0,0,0,0,0.0
Ross Pearson,2011-08-27,1496.6527386412956,1495.8159233016195,1500.0,0,0,0,0.0
Ross Pearson,2011-12-30,1500.2772822010795,1495.8159233016195,1509.2,0,0,0,0.0
Ross Pearson,2012-06-22,1500.2376704580681,1496.6527386412956,1509.2,0,0,0,0.0
Ross Pearson,2012-12-14,1497.8402366526934,1496.6527386412956,1499.8194000050232,0,0,0,0.0
Ross Pearson,2013-04-06,1501.7402662992235,1502.7006994463236,1499.8194000050232,0,0,0,0.0
Ross Pearson,2013-10-26,1501.566239669301,1502.314885239706,1499.8194000050232,0,0,0,0.0
Ross Pearson,2014-06-07,1504.3416631893854,1502.314885239706,1499.8194000050232,0,0,0,0.0
Ross Pearson,2014-08-16,1504.0564494932858,1502.314885239706,1500.094324712814,0,0,0,0.0
Ross Pearson,2014-11-07,1504.685035180246,1503.554032512714,1500.094324712814,0,0,0,0.0
Ross Pearson,2015-03-14,1504.8960766570822,1503.554032512714,1501.6033829414419,0,0,0,0.0
Ross Pearson,2015-07-18,1505.9188558633982,1505.4077805392817,1501.6033829414419,0,0,0,0.0
Ross Pearson,2015-09-05,1505.7843379650074,1505.4077805392817,1501.9639140327256,0,0,0,0.0
Ross Pearson,2016-01-17,1507.3443517020858,1508.0974596348874,1501.9639140327256,0,0,0,0.0
Ross Pearson,2016-03-19,1509.2866986527974,1508.0974596348874,1507.7271544301786,0,0,0,0.0
Ross Pearson,2016-07-08,1510.9617512899154,1511.0988450097195,1507.7271544301786,0,0,0,0.0
Ross Pearson,2016-07-30,1510.4136637254196,1511.0988450097195,1506.7612601264063,0,0,0,0.0
Ross Pearson,2016-11-19,1512.2940965271275,1511.0988450097195,1511.5547592858375,0,0,0,0.0
Ross Pearson,2017-06-10,1513.6988383817823,1511.0988450097195,1514.7191250902065,0,0,0,0.0
Ross Pearson,2018-02-10,1513.939195259158,1511.0988450097195,1515.128936133044,0,0,0,0.0
Ross Pearson,2018-07-28,1513.2448515486356,1509.9468534427942,1515.128936133044,0,0,0,0.0
Ross Pearson,2019-03-30,1513.1986638182634,1509.9468534427942,1514.8757046460678,0,0,0,0.0
Ross Pointon,2006-06-24,,,,0,0,0,0.0
Ross Pointon,2007-01-25,1500.0,,1500.0,0,0,0,0.0
Rostem Akman,2019-06-01,,,,0,0,0,0.0
Rostem Akman,2019-10-05,1500.0,,1500.0,0,0,0,0.0
Rousimar Palhares,2008-05-24,,,,0,0,0,0.0
Rousimar Palhares,2008-09-06,1500.0,1500.0,,0,0,0,0.0
Rousimar Palhares,2009-01-17,1500.0,1500.0,1500.0,0,0,0,0.0
Rousimar Palhares,2009-12-12,1500.0,1500.0,1500.0,0,0,0,0.0
Rousimar Palhares,2010-03-27,1500.0,1500.0,1500.0,0,0,0,0.0
Rousimar Palhares,2010-09-15,1500.0,1500.0,1500.0,0,0,0,0.0
Rousimar Palhares,2011-03-03,1500.0,1500.0,1500.0,0,0,0,0.0
Rousimar Palhares,2011-08-27,1499.7132545533893,1499.598556374745,1500.0,0,0,0,0.0
Rousimar Palhares,2012-01-14,1499.5814030776594,1499.4418707702125,1500.0,0,0,0,0.0
Rousimar Palhares,2012-05-05,1495.8841539774885,1494.7081979710565,1500.0,0,0,0,0.0
Rousimar Palhares,2012-12-14,1498.0280449029142,1494.7081979710565,1505.7743544105824,0,0,0,0.0
Rousimar Palhares,2013-10-09,1498.207313548104,1494.7081979710565,1504.3307658079368,0,0,0,0.0
Roxanne Modafferi,2013-11-30,,,,0,0,0,0.0
Roxanne Modafferi,2017-12-01,1500.0,,1500.0,0,0,0,0.0
Roxanne Modafferi,2018-07-06,1500.0,,1500.0,0,0,0,0.0
Roxanne Modafferi,2018-11-03,1500.0,1500.0,1500.0,0,0,0,0.0
Roxanne Modafferi,2019-04-20,1500.0,1500.0,1500.0,0,0,0,0.0
Roxanne Modafferi,2019-07-20,1500.0,1500.0,1500.0,0,0,0,0.0
Roxanne Modafferi,2020-01-18,1497.2580787603326,1500.0,1495.8871181404988,0,0,0,0.0
Roxanne Modafferi,2020-06-20,1502.7504612170476,1511.9015853191124,1495.8871181404988,0,0,0,0.0
Roxanne Modafferi,2020-09-12,1501.6927615777145,1511.9015853191124,1495.5674673328756,0,0,0,0.0
Roxanne Modafferi,2021-01-20,1505.0742033135111,1516.9576232893055,1495.5674673328756,0,0,0,0.0
Roxanne Modafferi,2021-09-25,1506.2536857331056,1516.9576232893055,1499.1177273623052,0,0,0,0.0
Roxanne Modafferi,2022-02-12,1506.113957546869,1516.9576232893055,1499.917577122619,0,0,0,0.0
Roy Nelson,2009-12-05,,,,0,0,0,0.0
Roy Nelson,2010-03-31,1500.0,1500.0,,0,0,0,0.0
Roy Nelson,2010-08-07,1500.0,1500.0,,0,0,0,0.0
Roy Nelson,2011-05-28,1506.1333333333332,1500.0,1518.4,0,0,0,0.0
Roy Nelson,2011-10-29,1500.0,1500.0,1500.0,0,0,0,0.0
Roy Nelson,2012-02-04,1503.5683096007476,1505.9471826679128,1500.0,0,0,0,0.0
Roy Nelson,2012-05-26,1502.9735913339564,1505.9471826679128,1500.0,0,0,0,0.0
Roy Nelson,2012-12-15,1505.177364000534,1509.0603870009345,1500.0,0,0,0,0.0
Roy Nelson,2013-04-27,1511.8919372768362,1519.027099642938,1500.0,0,0,0,0.0
Roy Nelson,2013-06-15,1514.1186182579013,1521.1779273868522,1500.0,0,0,0,0.0
Roy Nelson,2013-10-19,1517.481449360366,1521.1779273868522,1511.936732320637,0,0,0,0.0
Roy Nelson,2014-04-11,1515.892226691242,1521.1779273868522,1509.5493858565096,0,0,0,0.0
Roy Nelson,2014-09-20,1514.932952125732,1518.7783566037474,1509.5493858565096,0,0,0,0.0
Roy Nelson,2015-03-14,1516.0159191593607,1518.7783566037474,1512.7930754742426,0,0,0,0.0
Roy Nelson,2015-09-26,1513.8989983399526,1518.7783566037474,1509.0196400761577,0,0,0,0.0
Roy Nelson,2016-02-06,1514.2220484950656,1518.7783566037474,1510.2352788999688,0,0,0,0.0
Roy Nelson,2016-07-07,1516.5200377786123,1522.8047966572556,1510.2352788999688,0,0,0,0.0
Roy Nelson,2016-09-24,1517.8750295428865,1522.8047966572556,1513.493014330114,0,0,0,0.0
Roy Nelson,2017-04-15,1516.1507865223612,1518.8085587146081,1513.493014330114,0,0,0,0.0
Royce Alger,1999-07-16,,,,0,0,0,0.0
Royce Gracie,2006-05-27,,,,0,0,0,0.0
Royston Wee,2014-01-04,,,,0,0,0,0.0
Royston Wee,2014-08-23,1500.0,1500.0,,0,0,0,0.0
Royston Wee,2015-05-16,1500.0,1500.0,,0,0,0,0.0
Ruan Potts,2014-05-10,,,,0,0,0,0.0
Ruan Potts,2014-08-30,1518.4,,1518.4,0,0,0,0.0
Ruan Potts,2015-02-28,1509.2,,1509.2,0,0,0,0.0
Ruslan Magomedov,2014-05-31,,,,0,0,0,0.0
Ruslan Magomedov,2014-11-22,1500.0,1500.0,,0,0,0,0.0
Ruslan Magomedov,2015-10-03,1500.0,1500.0,,0,0,0,0.0
Russell Doane,2014-01-04,,,,0,0,0,0.0
Russell Doane,2014-07-05,1500.0,1500.0,,0,0,0,0.0
Russell Doane,2014-09-13,1520.8216719325578,1520.8216719325578,,0,0,0,0.0
Russell Doane,2015-07-12,1522.1564195328017,1520.8216719325578,1524.825914733289,0,0,0,0.0
Russell Doane,2016-07-07,1511.8373444056563,1520.8216719325578,1502.8530168787545,0,0,0,0.0
Russell Doane,2016-10-08,1510.0168013242117,1520.8216719325578,1502.813554251981,0,0,0,0.0
Russell Doane,2017-06-17,1513.3383184976956,1520.8216719325578,1509.5966417802642,0,0,0,0.0
Russell Doane,2018-02-24,1511.4328444265961,1513.8811146217051,1509.5966417802642,0,0,0,0.0
Rustam Khabilov,2012-12-15,,,,0,0,0,0.0
Rustam Khabilov,2013-04-27,1500.0,1500.0,,0,0,0,0.0
Rustam Khabilov,2013-11-06,1500.0,1500.0,,0,0,0,0.0
Rustam Khabilov,2014-06-07,1505.8229085805172,1505.8229085805172,,0,0,0,0.0
Rustam Khabilov,2015-02-22,1522.4402390540586,1505.8229085805172,1572.2922304746826,0,0,0,0.0
Rustam Khabilov,2016-02-27,1519.3409632006849,1505.8229085805172,1539.6180451309365,0,0,0,0.0
Rustam Khabilov,2016-05-08,1521.9898449582452,1513.1757448718995,1539.6180451309365,0,0,0,0.0
Rustam Khabilov,2016-09-03,1525.5923378169032,1519.9820548912899,1539.6180451309365,0,0,0,0.0
Rustam Khabilov,2016-12-10,1523.9273703782037,1518.6971454606262,1539.6180451309365,0,0,0,0.0
Rustam Khabilov,2017-09-02,1523.4571047472407,1518.839693209042,1539.6180451309365,0,0,0,0.0
Rustam Khabilov,2018-09-15,1521.1113942725165,1516.4847315579118,1539.6180451309365,0,0,0,0.0
Rustam Khabilov,2019-02-23,1522.1996431486948,1518.328887152641,1539.6180451309365,0,0,0,0.0
Rustam Khabilov,2019-11-09,1522.6757609963108,1518.328887152641,1535.71638252732,0,0,0,0.0
Ryan Bader,2008-12-13,,,,0,0,0,0.0
Ryan Bader,2009-04-01,1500.0,1500.0,,0,0,0,0.0
Ryan Bader,2009-10-24,1500.0,1500.0,,0,0,0,0.0
Ryan Bader,2010-02-20,1500.0,1500.0,,0,0,0,0.0
Ryan Bader,2010-09-25,1500.0,1500.0,,0,0,0,0.0
Ryan Bader,2011-02-05,1500.0,1500.0,,0,0,0,0.0
Ryan Bader,2011-07-02,1503.0666666666666,1500.0,1518.4,0,0,0,0.0
Ryan Bader,2011-11-19,1502.6285714285714,1500.0,1509.2,0,0,0,0.0
Ryan Bader,2012-02-25,1502.6491307833926,1500.4655077111902,1509.2,0,0,0,0.0
Ryan Bader,2012-08-04,1503.6798138383954,1502.1026177922226,1509.2,0,0,0,0.0
Ryan Bader,2013-01-26,1502.0908871958281,1502.1026177922226,1502.0635158042412,0,0,0,0.0
Ryan Bader,2013-09-04,1504.3136328617286,1505.1574267582864,1502.0635158042412,0,0,0,0.0
Ryan Bader,2013-12-06,1508.0311862442875,1505.1574267582864,1513.7787052162892,0,0,0,0.0
Ryan Bader,2014-06-14,1508.7457292501917,1506.508851043037,1513.7787052162892,0,0,0,0.0
Ryan Bader,2014-08-16,1506.7191659992554,1503.8953503124417,1513.7787052162892,0,0,0,0.0
Ryan Bader,2015-01-24,1509.4885655385638,1507.9285147466637,1513.7787052162892,0,0,0,0.0
Ryan Bader,2015-10-03,1513.1460944539367,1512.9352241998192,1513.7787052162892,0,0,0,0.0
Ryan Bader,2016-01-30,1514.7173535896968,1515.0061684738223,1513.7787052162892,0,0,0,0.0
Ryan Bader,2016-09-03,1516.0097739328676,1515.0061684738223,1518.6191481263854,0,0,0,0.0
Ryan Bader,2016-11-19,1516.6901419771175,1516.0012112095217,1518.6191481263854,0,0,0,0.0
Ryan Benoit,2013-11-30,,,,0,0,0,0.0
Ryan Benoit,2015-03-14,1500.0,,1500.0,0,0,0,0.0
Ryan Benoit,2015-11-14,1504.7761924594797,1509.5523849189592,1500.0,0,0,0,0.0
Ryan Benoit,2016-07-30,1503.1841283063197,1509.5523849189592,1500.0,0,0,0,0.0
Ryan Benoit,2016-12-03,1506.9880962297398,1513.9761924594795,1500.0,0,0,0,0.0
Ryan Benoit,2017-11-18,1505.5904769837919,1513.9761924594795,1500.0,0,0,0,0.0
Ryan Benoit,2019-12-21,1504.6587308198266,1509.317461639653,1500.0,0,0,0,0.0
Ryan Benoit,2020-07-15,1503.9931978455656,1509.317461639653,1500.0,0,0,0,0.0
Ryan Benoit,2021-07-31,1500.4467155564303,1509.317461639653,1495.1242679064965,0,0,0,0.0
Ryan Couture,2013-04-06,,,,0,0,0,0.0
Ryan Couture,2013-08-31,1500.7251179152645,,1500.7251179152645,0,0,0,0.0
Ryan Gandra,2026-02-28,,,,0,0,0,0.0
Ryan Gandra,2026-07-11,1467.810074568887,1467.810074568887,,0,0,0,0.0
Ryan Hall,2015-12-11,,,,0,0,0,0.0
Ryan Hall,2016-12-03,1500.0,1500.0,,0,0,0,0.0
Ryan Hall,2018-12-29,1492.3348669890254,1492.3348669890254,,0,0,0,0.0
Ryan Hall,2019-07-13,1485.1377206028365,1485.1377206028365,,0,0,0,0.0
Ryan Hall,2021-07-10,1508.1525425862671,1508.1525425862671,,0,0,0,0.0
Ryan Hall,2021-12-11,1510.1070307812586,1508.1525425862671,1517.9249835612245,0,0,0,0.0
Ryan Janes,2016-12-09,,,,0,0,0,0.0
Ryan Janes,2017-02-19,1500.0,1500.0,,0,0,0,0.0
Ryan Janes,2017-07-16,1500.0,1500.0,1500.0,0,0,0,0.0
Ryan Janes,2017-12-01,1506.804877992353,1500.0,1510.2073169885298,0,0,0,0.0
Ryan Jensen,2007-08-25,,,,0,0,0,0.0
Ryan Jensen,2007-10-20,1500.0,,1500.0,0,0,0,0.0
Ryan Jensen,2008-09-17,1500.0,,1500.0,0,0,0,0.0
Ryan Jensen,2009-09-16,1500.0,,1500.0,0,0,0,0.0
Ryan Jensen,2010-01-02,1500.0,1500.0,1500.0,0,0,0,0.0
Ryan Jensen,2010-05-29,1500.0,1500.0,1500.0,0,0,0,0.0
Ryan Jensen,2010-10-23,1500.0,1500.0,1500.0,0,0,0,0.0
Ryan Jensen,2011-04-30,1500.0,1500.0,1500.0,0,0,0,0.0
Ryan Jimmo,2012-07-21,,,,0,0,0,0.0
Ryan Jimmo,2013-02-16,1519.4480211005518,1519.4480211005518,,0,0,0,0.0
Ryan Jimmo,2013-06-15,1523.452118181834,1519.4480211005518,1527.4562152631165,0,0,0,0.0
Ryan Jimmo,2013-10-26,1519.612890430203,1515.6912280137458,1527.4562152631165,0,0,0,0.0
Ryan Jimmo,2014-04-16,1519.5395936937416,1515.6912280137458,1523.387959373737,0,0,0,0.0
Ryan Jimmo,2014-06-14,1515.6316749549933,1510.4608186758305,1523.387959373737,0,0,0,0.0
Ryan Jimmo,2015-05-30,1518.52650025429,1510.4608186758305,1526.5921818327495,0,0,0,0.0
Ryan LaFlare,2013-04-06,,,,0,0,0,0.0
Ryan LaFlare,2013-11-09,1500.0,1500.0,,0,0,0,0.0
Ryan LaFlare,2013-12-14,1500.0,1500.0,,0,0,0,0.0
Ryan LaFlare,2014-04-11,1510.8554570434883,1510.8554570434883,,0,0,0,0.0
Ryan LaFlare,2015-03-21,1505.816063287074,1505.816063287074,,0,0,0,0.0
Ryan LaFlare,2015-12-11,1510.62595270372,1505.816063287074,1529.8655103703038,0,0,0,0.0
Ryan LaFlare,2017-02-11,1520.3445439027582,1518.440350609249,1529.8655103703038,0,0,0,0.0
Ryan LaFlare,2017-07-22,1518.2687973136183,1516.3360118041708,1529.8655103703038,0,0,0,0.0
Ryan LaFlare,2018-04-21,1520.8976827810516,1516.3360118041708,1534.5826957116938,0,0,0,0.0
Ryan LaFlare,2018-10-06,1520.4920475956985,1516.4661481339856,1534.5826957116938,0,0,0,0.0
Ryan Loder,2024-08-24,,,,0,0,0,0.0
Ryan Loder,2025-05-03,1500.0,1500.0,,0,0,0,0.0
Ryan Loder,2025-11-22,1500.0,1500.0,1500.0,0,0,0,0.0
Ryan MacDonald,2019-03-23,,,,0,0,0,0.0
Ryan MacDonald,2019-09-14,1500.0,,1500.0,0,0,0,0.0
Ryan Madigan,2009-03-07,,,,0,0,0,0.0
Ryan McGillivray,2011-06-04,,,,0,0,0,0.0
Ryan Roberts,2008-04-02,,,,0,0,0,0.0
Ryan Spann,2018-09-22,,,,0,0,0,0.0
Ryan Spann,2019-05-11,1502.8051638871152,1502.8051638871152,,0,0,0,0.0
Ryan Spann,2019-10-12,1499.150439052456,1499.150439052456,,0,0,0,0.0
Ryan Spann,2020-05-09,1497.4343796425774,1497.4343796425774,,0,0,0,0.0
Ryan Spann,2020-09-19,1505.3850013521323,1505.3850013521323,,0,0,0,0.0
Ryan Spann,2021-03-13,1511.951676444461,1505.3850013521323,1538.2183768137768,0,0,0,0.0
Ryan Spann,2021-09-18,1516.5188114023404,1512.1788983200531,1538.2183768137768,0,0,0,0.0
Ryan Spann,2022-05-14,1520.148100359033,1512.1788983200531,1540.0711054564827,0,0,0,0.0
Ryan Spann,2022-11-12,1517.195810948959,1509.5707127797843,1540.0711054564827,0,0,0,0.0
Ryan Spann,2023-03-11,1522.2595498847452,1517.170534007106,1540.0711054564827,0,0,0,0.0
Ryan Spann,2023-08-26,1522.2615012612412,1517.170534007106,1534.1404248542233,0,0,0,0.0
Ryan Spann,2024-04-27,1524.8126740801492,1517.170534007106,1538.1864192079747,0,0,0,0.0
Ryan Spann,2024-10-05,1521.1519686112788,1517.170534007106,1526.7259770571206,0,0,0,0.0
Ryan Spann,2025-03-15,1521.6784839997922,1518.5238008389615,1526.7259770571206,0,0,0,0.0
Ryan Spann,2025-07-19,1522.7331836416422,1518.5238008389615,1528.345694045216,0,0,0,0.0
Ryan Spann,2026-04-25,1518.7164382385697,1512.2969343674715,1528.345694045216,0,0,0,0.0
Ryan Thomas,2008-08-09,,,,0,0,0,0.0
Ryan Thomas,2008-11-15,1500.0,,1500.0,0,0,0,0.0
Ryo Chonan,2007-11-17,,,,0,0,0,0.0
Ryo Chonan,2008-09-06,1500.0,,1500.0,0,0,0,0.0
Ryo Chonan,2008-12-27,1500.0,1500.0,1500.0,0,0,0,0.0
Ryo Chonan,2009-04-18,1500.0,1500.0,1500.0,0,0,0,0.0
Sabah Homasi,2016-08-20,,,,0,0,0,0.0
Sabah Homasi,2017-12-02,1521.413682330396,,1521.413682330396,0,0,0,0.0
Sabah Homasi,2018-01-20,1519.906841165198,,1519.906841165198,0,0,0,0.0
Sabina Mazo,2019-03-30,,,,0,0,0,0.0
Sabina Mazo,2019-08-17,1516.508873796501,,1516.508873796501,0,0,0,0.0
Sabina Mazo,2020-01-18,1517.4544368982506,1518.4,1516.508873796501,0,0,0,0.0
Sabina Mazo,2020-09-12,1515.8559342261851,1515.5294644410274,1516.508873796501,0,0,0,0.0
Sabina Mazo,2021-02-27,1512.596443033657,1511.2922994460423,1516.508873796501,0,0,0,0.0
Sabina Mazo,2021-10-09,1513.4636297354268,1511.2922994460423,1516.7206251695034,0,0,0,0.0
Sabina Mazo,2022-03-12,1514.34304672119,1511.2922994460423,1517.393793996337,0,0,0,0.0
Sage Northcutt,2015-10-03,,,,0,0,0,0.0
Sage Northcutt,2015-12-10,1513.4142243692024,1513.4142243692024,,0,0,0,0.0
Sage Northcutt,2016-01-30,1496.3158725238513,1496.3158725238513,,0,0,0,0.0
Sage Northcutt,2016-07-09,1503.917208674494,1496.3158725238513,1519.11988097578,0,0,0,0.0
Sage Northcutt,2016-12-17,1502.9379065058706,1497.543915015901,1519.11988097578,0,0,0,0.0
Sage Northcutt,2017-11-11,1506.3503252046964,1497.543915015901,1519.55994048789,0,0,0,0.0
Sage Northcutt,2018-02-18,1505.2919376705804,1498.1579362619257,1519.55994048789,0,0,0,0.0
Sage Northcutt,2018-07-14,1497.7941956567163,1489.087897724247,1519.55994048789,0,0,0,0.0
Sai Wang,2014-03-01,,,,0,0,0,0.0
Sai Wang,2014-08-23,1500.0,,1500.0,0,0,0,0.0
Said Nurmagomedov,2018-07-14,,,,0,0,0,0.0
Said Nurmagomedov,2019-02-02,1512.4799789942579,1512.4799789942579,,0,0,0,0.0
Said Nurmagomedov,2019-12-21,1522.7239050396888,1522.7239050396888,,0,0,0,0.0
Said Nurmagomedov,2020-10-17,1527.0056463717856,1522.7239050396888,1535.569129035979,0,0,0,0.0
Said Nurmagomedov,2022-01-22,1520.2542347788392,1515.1492700264591,1535.569129035979,0,0,0,0.0
Said Nurmagomedov,2022-07-09,1523.951054777667,1521.046536213089,1535.569129035979,0,0,0,0.0
Said Nurmagomedov,2022-12-17,1521.7398616903963,1518.9740082212797,1535.569129035979,0,0,0,0.0
Said Nurmagomedov,2023-03-11,1521.5381422856776,1519.1996444939607,1535.569129035979,0,0,0,0.0
Said Nurmagomedov,2023-10-21,1523.775918857168,1519.1996444939607,1537.5047419467896,0,0,0,0.0
Said Nurmagomedov,2025-02-01,1521.1341500952606,1516.4568381376807,1537.5047419467896,0,0,0,0.0
Said Nurmagomedov,2025-07-26,1520.8607350857344,1516.4568381376807,1531.1364946311933,0,0,0,0.0
Saidyokub Kakhramonov,2021-08-21,,,,0,0,0,0.0
Saidyokub Kakhramonov,2022-07-09,1500.0,1500.0,,0,0,0,0.0
Saidyokub Kakhramonov,2022-12-17,1508.3280925823124,1508.3280925823124,,0,0,0,0.0
Saimon Oliveira,2022-01-22,,,,0,0,0,0.0
Saimon Oliveira,2023-01-21,1509.6466113733995,,1509.6466113733995,0,0,0,0.0
Saimon Oliveira,2025-03-29,1504.8233056866998,,1504.8233056866998,0,0,0,0.0
Saimon Oliveira,2025-10-11,1503.2155371244664,,1503.2155371244664,0,0,0,0.0
Sako Chivitchian,2010-12-04,,,,0,0,0,0.0
Salim Touahri,2017-10-21,,,,0,0,0,0.0
Salim Touahri,2018-12-01,1554.4939182075168,,1554.4939182075168,0,0,0,0.0
Salim Touahri,2019-08-03,1537.807387684053,,1537.807387684053,0,0,0,0.0
Sam Alvey,2014-08-16,,,,0,0,0,0.0
Sam Alvey,2014-11-07,1491.9903726181492,,1491.9903726181492,0,0,0,0.0
Sam Alvey,2015-02-22,1512.6132101794692,1533.236047740789,1491.9903726181492,0,0,0,0.0
Sam Alvey,2015-05-09,1517.5649864488967,1530.3522933642703,1491.9903726181492,0,0,0,0.0
Sam Alvey,2015-08-08,1518.1450133534554,1526.8632269318907,1491.9903726181492,0,0,0,0.0
Sam Alvey,2016-06-18,1520.5082891191907,1526.8632269318907,1510.9758824001406,0,0,0,0.0
Sam Alvey,2016-07-13,1524.7805748346473,1526.8632269318907,1522.6979227374038,0,0,0,0.0
Sam Alvey,2016-08-27,1521.2404927154118,1520.147420198918,1522.6979227374038,0,0,0,0.0
Sam Alvey,2016-11-05,1517.2103038920031,1513.9177325847627,1522.6979227374038,0,0,0,0.0
Sam Alvey,2017-01-28,1513.1934034612327,1508.4411438231473,1522.6979227374038,0,0,0,0.0
Sam Alvey,2017-04-22,1509.9126078597603,1504.4331871979132,1522.6979227374038,0,0,0,0.0
Sam Alvey,2017-08-05,1514.8150742789485,1504.4331871979132,1532.9833766707611,0,0,0,0.0
Sam Alvey,2017-10-21,1515.3577722023156,1506.544969968093,1532.9833766707611,0,0,0,0.0
Sam Alvey,2018-02-24,1514.1764051098298,1506.544969968093,1526.386701336609,0,0,0,0.0
Sam Alvey,2018-06-01,1513.1638047448419,1505.8177510827493,1526.386701336609,0,0,0,0.0
Sam Alvey,2018-09-22,1512.0656570455492,1504.9051349000194,1526.386701336609,0,0,0,0.0
Sam Alvey,2019-02-09,1511.4544284585136,1504.9051349000194,1522.3699177226708,0,0,0,0.0
Sam Alvey,2019-07-20,1510.7806385491892,1504.9051349000194,1519.1742151908607,0,0,0,0.0
Sam Alvey,2020-05-09,1510.1817141853453,1504.9051349000194,1516.7774382920031,0,0,0,0.0
Sam Alvey,2020-10-24,1511.334708852534,1504.9051349000194,1518.4786799108838,0,0,0,0.0
Sam Alvey,2021-04-10,1511.7679734099072,1504.9051349000194,1518.4786799108838,0,0,0,0.0
Sam Alvey,2021-08-28,1511.3597558165513,1504.9051349000194,1516.950352314739,0,0,0,0.0
Sam Alvey,2022-02-05,1510.2600445152036,1504.9051349000194,1514.2426936667534,0,0,0,0.0
Sam Alvey,2022-08-06,1512.4199666527677,1504.9051349000194,1518.0506570011219,0,0,0,0.0
Sam Hoger,2005-04-09,,,,0,0,0,0.0
Sam Hoger,2005-08-06,1500.0,1500.0,,0,0,0,0.0
Sam Hoger,2005-11-19,1500.0,1500.0,1500.0,0,0,0,0.0
Sam Hoger,2006-04-06,1500.0,1500.0,1500.0,0,0,0,0.0
Sam Hoger,2007-02-03,1500.0,1500.0,1500.0,0,0,0,0.0
Sam Hughes,2020-12-12,,,,0,0,0,0.0
Sam Hughes,2021-05-01,1525.962584952641,,1525.962584952641,0,0,0,0.0
Sam Hughes,2021-11-20,1511.9984628898947,,1511.9984628898947,0,0,0,0.0
Sam Hughes,2022-04-16,1507.9989752599297,,1507.9989752599297,0,0,0,0.0
Sam Hughes,2022-05-21,1505.9992314449473,1500.0,1507.9989752599297,0,0,0,0.0
Sam Hughes,2022-10-15,1501.1826799361138,1490.9582369503896,1507.9989752599297,0,0,0,0.0
Sam Hughes,2023-04-08,1500.985566613428,1490.9582369503896,1505.9992314449473,0,0,0,0.0
Sam Hughes,2024-02-24,1500.8447713829385,1493.9721579669265,1505.9992314449473,0,0,0,0.0
Sam Hughes,2024-08-03,1504.5433472102095,1493.9721579669265,1510.8860607561794,0,0,0,0.0
Sam Hughes,2025-03-15,1505.7973756024776,1499.4365191603501,1510.8860607561794,0,0,0,0.0
Sam Hughes,2025-09-06,1505.2176380422297,1499.54921532828,1510.8860607561794,0,0,0,0.0
Sam Hughes,2026-03-14,1504.4927016216018,1499.1649023427872,1510.8860607561794,0,0,0,0.0
Sam Patterson,2023-03-18,,,,0,0,0,0.0
